Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
EK,Livestock Patterns,226,Uganda,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0.03,Fc,Calculated data
EK,Livestock Patterns,226,Uganda,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,7.47,Fc,Calculated data
EK,Livestock Patterns,226,Uganda,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),359030,Fc,Calculated data
EK,Livestock Patterns,226,Uganda,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0.05,Fc,Calculated data
EK,Livestock Patterns,226,Uganda,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,14.76,Fc,Calculated data
EK,Livestock Patterns,226,Uganda,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),709200,Fc,Calculated data
EK,Livestock Patterns,226,Uganda,7213,Livestock units per agricultural land area,1034,Pigs,2003,2003,LSU/ha,0.03,Fc,Calculated data
EK,Livestock Patterns,226,Uganda,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,7.4,Fc,Calculated data
EK,Livestock Patterns,226,Uganda,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),355600,Fc,Calculated data
EK,Livestock Patterns,226,Uganda,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,226,Uganda,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,2.44,Fc,Calculated data
EK,Livestock Patterns,226,Uganda,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),117500,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7213,Livestock units per agricultural land area,1107,Asses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7211,Share in total livestock,1107,Asses,2003,2003,% of total LSU,0.06,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,5118,Stocks,1107,Asses,2003,2003,Livestock units (LSU),6000,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.13,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,56.53,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),5465040,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0.03,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,12.95,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),1251460,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,1.07,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),103430,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7213,Livestock units per agricultural land area,1096,Horses,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7211,Share in total livestock,1096,Horses,2003,2003,% of total LSU,4.6,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,5118,Stocks,1096,Horses,2003,2003,Livestock units (LSU),444795,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7213,Livestock units per agricultural land area,1034,Pigs,2003,2003,LSU/ha,0.06,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,23.8,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),2300925,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,0.98,Fc,Calculated data
EK,Livestock Patterns,230,Ukraine,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),95010,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7213,Livestock units per agricultural land area,1126,Camels,2003,2003,LSU/ha,0.35,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7211,Share in total livestock,1126,Camels,2003,2003,% of total LSU,30.75,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,5118,Stocks,1126,Camels,2003,2003,Livestock units (LSU),194013,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.14,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,12.55,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),79157.4,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0.27,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,23.74,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),149800,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0.27,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,23.7,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),149528,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7213,Livestock units per agricultural land area,1096,Horses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7211,Share in total livestock,1096,Horses,2003,2003,% of total LSU,0.02,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,5118,Stocks,1096,Horses,2003,2003,Livestock units (LSU),152,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0.1,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,9.24,Fc,Calculated data
EK,Livestock Patterns,225,United Arab Emirates,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),58271.7,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.56,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,58.47,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),9465300,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0.1,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,10.21,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),1653240,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,0.06,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),9338,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7213,Livestock units per agricultural land area,1096,Horses,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7211,Share in total livestock,1096,Horses,2003,2003,% of total LSU,1.33,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,5118,Stocks,1096,Horses,2003,2003,Livestock units (LSU),214500,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7213,Livestock units per agricultural land area,1034,Pigs,2003,2003,LSU/ha,0.07,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,7.79,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),1261700,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0.21,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,22.14,Fc,Calculated data
EK,Livestock Patterns,229,United Kingdom,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),3584600,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7213,Livestock units per agricultural land area,1107,Asses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7211,Share in total livestock,1107,Asses,2003,2003,% of total LSU,0.5,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,5118,Stocks,1107,Asses,2003,2003,Livestock units (LSU),54600,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.26,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,80.74,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),8852000,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,2.88,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),316150,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0.04,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,11.45,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),1255624,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7213,Livestock units per agricultural land area,1034,Pigs,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,0.83,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),91000,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,3.6,Fc,Calculated data
EK,Livestock Patterns,215,United Republic of Tanzania,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),394525.6,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7213,Livestock units per agricultural land area,1107,Asses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7211,Share in total livestock,1107,Asses,2003,2003,% of total LSU,0.02,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,5118,Stocks,1107,Asses,2003,2003,Livestock units (LSU),26000,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.23,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,70.01,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),96100000,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0.05,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,13.99,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),19200000,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,0.18,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),253000,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7213,Livestock units per agricultural land area,1096,Horses,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7211,Share in total livestock,1096,Horses,2003,2003,% of total LSU,4.08,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,5118,Stocks,1096,Horses,2003,2003,Livestock units (LSU),5600000,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7213,Livestock units per agricultural land area,1110,Mules,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7211,Share in total livestock,1110,Mules,2003,2003,% of total LSU,0.01,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,5118,Stocks,1110,Mules,2003,2003,Livestock units (LSU),16800,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7213,Livestock units per agricultural land area,1034,Pigs,2003,2003,LSU/ha,0.04,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,11.01,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),15113300,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,0.69,Fc,Calculated data
EK,Livestock Patterns,231,United States of America,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),948150,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7213,Livestock units per agricultural land area,1107,Asses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7211,Share in total livestock,1107,Asses,2003,2003,% of total LSU,0.42,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,5118,Stocks,1107,Asses,2003,2003,Livestock units (LSU),28,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.8,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,72.7,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),4800,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0.06,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,5.3,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),350,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0.07,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,6.06,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),400,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7213,Livestock units per agricultural land area,1096,Horses,2003,2003,LSU/ha,0.03,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7211,Share in total livestock,1096,Horses,2003,2003,% of total LSU,2.76,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,5118,Stocks,1096,Horses,2003,2003,Livestock units (LSU),182,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7213,Livestock units per agricultural land area,1110,Mules,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7211,Share in total livestock,1110,Mules,2003,2003,% of total LSU,0.04,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,5118,Stocks,1110,Mules,2003,2003,Livestock units (LSU),2.4,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7213,Livestock units per agricultural land area,1034,Pigs,2003,2003,LSU/ha,0.09,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,7.88,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),520,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0.05,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,4.85,Fc,Calculated data
EK,Livestock Patterns,240,United States Virgin Islands,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),320,Fc,Calculated data
EK,Livestock Patterns,234,Uruguay,7213,Livestock units per agricultural land area,1107,Asses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,234,Uruguay,7211,Share in total livestock,1107,Asses,2003,2003,% of total LSU,0.01,Fc,Calculated data
EK,Livestock Patterns,234,Uruguay,5118,Stocks,1107,Asses,2003,2003,Livestock units (LSU),725,Fc,Calculated data
EK,Livestock Patterns,234,Uruguay,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.55,Fc,Calculated data
