Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Algeria,DZA,..,..,..,..,69.42222222,..,69.42222222,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Antigua and Barbuda,ATG,..,..,..,..,8.461538462,..,8.461538462,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Argentina,ARG,..,..,..,..,12.90753425,..,12.90753425,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Armenia,ARM,..,..,..,..,42.87797055,..,42.87797055,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Australia,AUS,..,..,..,..,3.140243902,..,3.140243902,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Austria,AUT,..,..,..,..,6.349090909,..,6.349090909,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Azerbaijan,AZE,..,..,..,..,147.5046211,..,147.5046211,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Bangladesh,BGD,..,..,..,..,34.16190476,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Belarus,BLR,..,..,..,..,4.552941176,..,4.452941176,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Belgium,BEL,..,..,..,..,50.01666667,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Bhutan,BTN,..,..,..,..,0.433205128,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Bolivia,BOL,..,..,..,..,0.687973641,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,0.926760563,..,0.923661972,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Brazil,BRA,..,..,..,..,1.320968027,..,1.320968027,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Bulgaria,BGR,..,..,..,..,27.21428571,..,27.21428571,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Canada,CAN,..,..,..,..,1.361403509,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,China,CHN,..,..,..,..,21.32243157,..,21.32243157,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Colombia,COL,..,..,..,..,0.548717949,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Costa Rica,CRI,..,..,..,..,..,..,2.07699115,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Croatia,HRV,..,..,..,..,1.775331565,..,1.681167109,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Cuba,CUB,..,..,..,..,..,..,18.25550892,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Cyprus,CYP,..,..,..,..,25.67948718,..,28.43589744,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Czech Republic,CZE,..,..,..,..,14,..,12.54752852,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Denmark,DNK,..,..,..,..,10.61666667,..,10.61666667,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Dominica,DMA,..,..,..,..,10,..,10,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Dominican Republic,DOM,..,..,..,..,30.37021277,..,30.37021277,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,4100,..,4100,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Estonia,EST,..,..,..,..,12.83241542,..,13.53265146,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,France,FRA,..,..,..,..,14.905,..,14.905,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Georgia,GEO,..,..,..,..,3.136074316,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Germany,DEU,..,..,..,..,30.8317757,..,30.8317757,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Grenada,GRD,..,..,..,..,..,..,7.05,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Guyana,GUY,..,..,..,..,0.599585062,..,0.599585062,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Haiti,HTI,..,..,..,..,11.14527287,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Hungary,HUN,..,..,..,..,84.18333333,..,84.18333333,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Iceland,ISL,..,..,..,..,2.100588235,..,2.100588235,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,India,IND,..,..,..,..,44.77869986,..,44.77869986,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Ireland,IRL,..,..,..,..,1.544897959,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Italy,ITA,..,..,..,..,29.45205479,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Japan,JPN,..,..,..,..,18.88837209,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Jordan,JOR,..,..,..,..,124.4868035,..,124.4868035,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Kazakhstan,KAZ,..,..,..,..,31.04895105,..,31.04895105,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Kenya,KEN,..,..,..,..,15.54589372,..,15.54589372,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Latvia,LVA,..,..,..,..,1.465171192,..,1.393152302,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Libya,LBY,..,..,..,..,822.8571429,..,822.8571429,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Lithuania,LTU,..,..,..,..,4.051746442,..,4.051746442,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Luxembourg,LUX,..,..,..,..,4.45,..,4.31,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Maldives,MDV,..,..,..,..,15.66666667,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Malta,MLT,..,..,..,..,33.66336634,..,44.35643564,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Mexico,MEX,..,..,..,..,20.02689487,..,20.02689487,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Mongolia,MNG,..,..,..,..,1.583333333,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Morocco,MAR,..,..,..,..,35.68965517,..,35.68965517,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Netherlands,NLD,..,..,..,..,97.45454545,..,97.45454545,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,New Zealand,NZL,..,..,..,..,1.590519878,..,1.590519878,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Nicaragua,NIC,..,..,..,..,0.989116517,..,0.989116517,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Nigeria,NGA,..,..,..,..,5.642533937,..,5.642533937,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Pakistan,PAK,..,..,..,..,333.6363636,..,..,..,..,..,..,..
"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
